Student ID,Sex,Campus Name,Major,Student Status,Admission Year,Graduate Year,Expected Graduate Year,Secondary School GPA,GAT Scores,AAT Score,School Name,Student GPA,Last Semester GPA,Math Score,CS Score,English Score,Admission Score,Grade
104415,Male,West Campus,CS,regular,2019,2023,2022,81.73,58,79,School B,4.35,4,81,99,81,95,A
104416,Male,Main Campus,IT,graduate,2020,2024,2024,61.11,61,100,School C,1.19,1.11,54,68,54,44,D
104417,Female,North Campus,IT,graduate,2022,2028,2027,65.16,100,53,School B,3.7,3.22,69,99,69,88,B
104418,Male,Main Campus,CS,discontinuous,2017,2023,2022,89.64,57,97,School C,4.39,4,98,99,99,99,A
104419,Male,West Campus,CS,graduate,2016,2020,2022,87.64,,,School C,1.33,1.01,47,45,47,35,D
104420,Female,Main Campus,CS,discontinuous,2017,2021,2020,86.89,90,91,School C,0.5,0.1,35,35,35,39,E
104421,Male,North Campus,IT,discontinuous,2018,2024,2024,74.63,50,92,School C,2.83,3.29,73,76,73,49,C
104422,Male,North Campus,CS,discontinuous,2021,2024,2025,84.3,73,82,School D,2.49,2.59,76,48,76,62,C
104423,Female,Main Campus,CNET,discontinuous,2016,2020,2021,74.46,89,96,School D,2.64,2.87,41,43,41,57,C
104424,Female,Main Campus,IT,graduate,2022,2026,2028,81.58,95,76,School D,2.32,2.14,46,35,46,51,C
104425,Male,West Campus,IT,regular,2016,2021,2022,66.66,76,61,School A,2.68,2.57,53,47,53,47,C
104426,Male,North Campus,CNET,discontinuous,2016,2019,2021,62.37,67,100,School D,2.56,2.3,38,68,38,48,C
104427,Female,Main Campus,CS,graduate,2015,2018,2021,80.91,93,66,School C,2.41,2.01,63,35,63,45,C
104428,Male,Main Campus,CS,discontinuous,2017,2023,2023,96.56,70,59,School C,2.17,1.85,62,43,62,62,C
104429,Male,Main Campus,CS,graduate,2021,2024,2024,69.78,74,82,School A,3.85,4,70,84,70,76,B
104430,Male,North Campus,IT,discontinuous,2016,2022,2020,70.09,98,78,School B,4.61,4,87,68,87,95,A
104431,Female,Main Campus,IT,graduate,2015,2021,2021,82.13,55,79,School D,0.5,0.55,91,99,91,98,E
104432,Male,West Campus,CS,discontinuous,2020,2023,2026,97.21,54,82,School B,3.53,3.51,91,47,91,65,B
104433,Male,West Campus,CNET,graduate,2015,2019,2020,,99,85,School D,1.23,1.65,51,47,51,44,D
104434,Female,Main Campus,IT,graduate,2017,2022,2022,67.31,55,58,School D,1.07,0.64,39,53,39,42,D
104435,Male,North Campus,IT,graduate,2015,2019,2018,90.66,70,65,School C,2.53,2.31,45,45,45,55,C
104436,Male,West Campus,IT,regular,2020,2024,2026,95.84,55,64,School A,4.74,4,98,84,99,93,A
104437,Female,West Campus,IT,discontinuous,2021,2027,2027,68.47,59,71,School A,3.88,4,96,99,96,84,B
104438,Female,West Campus,IT,graduate,2020,2024,2024,71.72,81,91,School D,2.58,3.07,51,37,51,64,C
104439,Female,West Campus,IT,discontinuous,2015,2020,2018,77.16,71,74,School B,2.21,1.95,56,38,56,51,C
104440,Female,North Campus,CNET,discontinuous,2015,2019,2018,77.04,98,63,School D,2.5,2.87,58,35,58,54,C
104441,Male,Main Campus,IT,graduate,2017,2022,2022,93.96,53,59,School A,4.09,4,96,70,96,82,A
104442,Male,West Campus,CNET,regular,2020,2024,2023,82.07,100,57,School D,1.87,,60,35,60,36,D
104443,Female,Main Campus,CNET,regular,2019,2025,2025,78.51,80,81,School B,3.06,2.96,49,52,49,71,B
104444,Female,Main Campus,IT,graduate,2016,2021,2019,67.08,77,86,School D,1.36,1.27,65,35,65,43,D
104445,Male,West Campus,CNET,regular,2015,2018,2019,62.34,99,71,School A,1.64,2.12,45,35,45,38,D
104446,Female,Main Campus,CS,regular,2017,2020,2022,65.21,88,76,School D,3.72,3.4,98,91,99,88,B
104447,Male,Main Campus,IT,discontinuous,2022,2025,2026,73.4,77,60,School C,2.62,2.92,58,35,58,59,C
104448,Female,Main Campus,CS,regular,2020,2025,2025,87.37,51,64,School B,1.53,1.36,66,35,66,37,D
104449,Male,North Campus,CS,regular,2018,2022,2021,66.31,66,95,School D,1.29,1.52,56,63,56,43,D
104450,Female,West Campus,IT,graduate,2018,2022,2023,63.09,93,56,School D,3.49,3.41,71,48,71,68,B
104451,Female,North Campus,CNET,discontinuous,2018,2022,2024,96.42,58,53,School B,3.85,3.93,78,99,78,77,B
104452,Male,West Campus,IT,discontinuous,2021,2024,2027,95.88,94,63,School D,2.89,3.22,35,37,35,56,C
104453,Female,West Campus,CNET,discontinuous,2020,2023,2025,92.8,88,91,School A,1.82,2.12,35,35,35,36,D
104454,Male,North Campus,CNET,graduate,2019,2024,2022,74.28,53,92,School D,4.65,,97,71,97,100,A
104455,Male,Main Campus,CS,regular,2020,2024,2026,63.86,50,51,School A,3.04,2.6,79,43,79,66,B
104456,Male,West Campus,IT,discontinuous,2019,2025,2025,78.19,73,60,School B,2.81,3,35,77,35,50,C
104457,Male,West Campus,IT,discontinuous,2015,2018,2021,78.15,92,62,School C,1.79,1.43,45,35,45,35,D
104458,Male,Main Campus,IT,regular,2015,2019,2020,72.02,50,58,School B,3.81,3.73,74,99,74,82,B
104459,Female,North Campus,CNET,regular,2019,2023,2023,89.18,76,86,School B,3.9,3.95,96,99,96,87,B
104460,Female,Main Campus,CS,discontinuous,2018,2022,2022,82.55,75,54,School A,2.24,2.14,35,52,35,47,C
104461,Male,West Campus,CS,graduate,2016,2022,2021,60.36,93,86,School B,2.89,2.91,66,35,66,49,C
104462,Female,North Campus,IT,graduate,2022,2028,2025,94.87,80,51,School D,4.13,4,88,77,88,87,A
104463,Male,West Campus,CNET,discontinuous,2021,2024,2027,78.49,67,93,School A,4.17,3.81,,67,99,78,A
104464,Female,Main Campus,CS,graduate,2021,2024,2025,94,73,61,School C,1.79,1.97,70,59,70,42,D
104465,Female,Main Campus,IT,regular,2021,2026,2027,90.33,76,67,School A,3.93,3.83,98,57,99,80,B
104466,Female,North Campus,CS,graduate,2015,2018,2021,62.89,54,95,School B,2.18,1.81,76,58,76,53,C
104467,Female,Main Campus,CS,graduate,2018,2022,2022,63.45,52,88,School A,3.12,2.78,77,70,77,72,B
104468,Male,Main Campus,CS,graduate,2020,2024,2023,94.72,54,78,School B,2.14,2.59,74,56,74,45,C
104469,Male,West Campus,CS,discontinuous,2019,2025,2023,75.19,77,69,School B,3.97,4,79,58,79,77,B
104470,Female,North Campus,CS,regular,2018,2023,2021,90.83,82,54,School C,2.83,3.24,47,37,47,54,
104471,Female,West Campus,CS,graduate,2016,2021,2019,75.45,68,70,School D,2.89,3.38,62,71,62,54,C
104472,Male,Main Campus,IT,discontinuous,2018,2022,2024,60.35,50,96,School B,2.26,1.97,58,78,58,55,C
104473,Female,North Campus,IT,regular,2021,2027,2025,68.04,50,53,School D,4.65,4,98,99,99,91,A
104474,Male,West Campus,CNET,,2017,2022,2020,76.72,90,83,School B,4,4,81,74,81,84,A
104475,Male,West Campus,IT,graduate,2020,2023,2024,72.9,93,64,School D,2.44,2.42,66,51,66,60,C
104476,Male,West Campus,IT,regular,2016,2021,2020,74.3,71,51,School D,2.6,2.52,40,54,40,64,C
104477,Female,North Campus,IT,regular,2017,2020,2023,86.44,72,74,School C,3.22,,38,78,38,65,B
104478,Male,Main Campus,IT,regular,2022,2026,2027,64.03,86,85,School B,4.17,4,82,95,82,76,A
104479,Female,North Campus,IT,regular,2018,2023,2021,93.96,90,71,School A,4.65,4,98,94,99,95,A
104480,Male,North Campus,CS,graduate,2018,2024,2024,60.46,66,85,School A,4.68,4,65,99,65,95,A
104481,Female,West Campus,CS,discontinuous,2021,2026,2027,93.48,73,60,School A,2.22,2.19,35,40,35,51,C
104482,Female,Main Campus,CS,graduate,2017,2022,2021,70.26,50,59,School B,2.15,2.2,69,46,69,53,C
104483,Female,Main Campus,CS,regular,2018,2024,2023,74.62,94,97,School D,3.9,3.97,74,77,74,85,B
104484,Male,Main Campus,IT,regular,2018,2021,2024,93.12,53,83,School B,4.68,4,85,73,85,97,A
104485,Male,Main Campus,CS,regular,2015,2021,2019,85.21,87,61,School A,2.84,3.08,62,42,62,64,C
104486,Female,West Campus,CNET,regular,2022,2027,2026,67.77,53,85,School C,2.38,1.91,38,35,38,59,C
104487,Female,West Campus,CNET,discontinuous,2018,2024,2021,72.22,,69,School C,2.7,2.55,89,55,89,60,C
104488,Female,Main Campus,CNET,graduate,2015,2018,2020,93.73,65,97,School B,4.54,4,77,97,77,90,A
104489,Male,North Campus,CNET,discontinuous,2021,2026,2027,64.8,71,96,School D,2.27,2.33,53,63,53,56,C
104490,Male,West Campus,CS,discontinuous,2016,2021,2022,73,79,52,School A,2.67,2.43,57,76,57,53,C
104491,Male,North Campus,CS,regular,2018,2021,2023,68.06,87,71,School C,3.48,3.67,77,78,77,65,B
104492,Male,North Campus,CS,discontinuous,2018,2023,2021,83.25,56,87,School B,2.18,2.25,76,51,76,60,C
104493,Female,West Campus,CS,regular,2019,2022,2025,82.22,65,81,School C,3.85,4,76,89,76,76,B
104494,Female,Main Campus,CNET,graduate,2022,2028,2026,80.45,56,71,School A,3.95,4,71,54,71,75,B
104495,Male,Main Campus,IT,discontinuous,2019,2022,2025,94.66,89,50,School D,2.17,2.28,37,81,37,57,C
104496,Male,North Campus,CS,graduate,2022,2027,2027,81,93,88,School A,4.16,4,98,99,99,81,A
104497,Female,North Campus,IT,discontinuous,2022,2028,2026,74.14,82,84,School B,2.53,2.16,65,35,65,47,C
104498,Male,North Campus,CS,graduate,2019,2023,2024,98.16,69,56,School A,0.5,0.26,98,86,99,100,E
104499,Male,Main Campus,CS,discontinuous,2021,2024,2026,97.09,57,91,School A,2.17,2.09,35,74,35,54,C
104500,Male,Main Campus,CS,regular,2021,2024,2026,71.55,76,51,School A,2.86,2.96,35,69,35,50,C
104501,Male,West Campus,CNET,discontinuous,2021,2024,2027,61.59,59,,School B,2.66,2.67,65,69,65,62,C
104502,Male,North Campus,CNET,discontinuous,2021,2024,2027,62.69,73,50,School C,3.44,3.23,86,62,86,69,B
104503,Male,Main Campus,IT,discontinuous,2019,2022,2025,74.56,84,92,School C,3.74,3.25,96,95,96,75,B
104504,Female,West Campus,CNET,regular,2021,2024,2024,87.73,54,60,School D,3.54,3.54,90,44,90,65,B
104505,Male,Main Campus,CS,discontinuous,2018,2022,2023,90.6,93,95,School D,3.27,3.06,47,91,47,66,B
104506,Male,Main Campus,IT,discontinuous,2020,2025,2023,99.12,77,99,School A,4.03,4,95,65,,88,A
104507,Female,Main Campus,CS,discontinuous,2016,2022,2022,73.3,84,58,School B,4.78,4,63,83,63,93,A
104508,Female,Main Campus,IT,graduate,2020,2025,2025,68.66,51,79,School A,3.75,3.83,75,99,75,75,B
104509,Female,Main Campus,CS,discontinuous,2022,2026,2028,68.98,72,87,School C,4.5,4,73,75,73,100,A
104510,Male,North Campus,CNET,graduate,2017,2021,2021,98.62,77,59,School B,3.72,3.39,98,78,99,88,B
104511,Female,Main Campus,CNET,graduate,2020,2023,2025,65.25,50,93,School D,3.3,3.27,88,99,88,74,B
104512,Male,Main Campus,IT,regular,2019,2024,2025,71.97,88,58,School D,2.23,1.82,81,70,81,62,C
104513,Male,North Campus,CS,graduate,2018,2021,2022,69.72,51,70,School A,3.55,3.68,45,64,45,71,B
104514,Male,West Campus,CNET,graduate,2017,2023,2020,79.41,93,50,School A,4.5,4,98,99,98,99,A
104515,Female,North Campus,CS,graduate,2015,2019,2020,84.9,60,71,School B,4.02,3.93,98,99,99,89,A
104516,Female,West Campus,IT,discontinuous,2018,2023,2021,69.74,87,66,School B,1.86,1.88,35,35,35,38,D
104517,Female,North Campus,CS,graduate,2019,2024,2025,63.9,95,79,School B,1.98,2.38,72,69,72,44,D
104518,Female,West Campus,IT,graduate,2017,2021,2022,86.69,70,72,School A,3.95,3.65,53,78,53,81,B
104519,Female,North Campus,CS,graduate,2015,2019,2019,89.23,79,90,School C,2.41,1.93,35,74,35,48,C
104520,Male,Main Campus,CS,regular,2021,2026,2024,73.59,100,67,School C,3.05,3.41,86,93,86,72,B
104521,Male,West Campus,IT,discontinuous,2022,2025,2027,75.76,50,63,School C,2.01,2.09,35,47,35,46,C
104522,Male,West Campus,CS,graduate,2016,2019,2020,86.04,53,84,School D,4,4,74,60,74,79,A
104523,Male,Main Campus,CNET,graduate,2017,2022,2021,81.84,86,84,School B,2.06,2.16,47,68,47,51,C
104524,Female,West Campus,IT,graduate,2017,2021,2022,70.68,92,76,School C,3.23,3.54,84,80,84,69,B
104525,Female,North Campus,CS,discontinuous,2019,2024,2023,79.12,96,89,School B,4.3,4,98,96,99,100,A
104526,Male,Main Campus,CS,regular,2015,2018,2020,72.51,80,85,School D,4.01,4,87,54,87,75,A
104527,Female,Main Campus,CNET,regular,2019,2023,2024,95.75,65,92,School C,2.38,2.79,59,78,59,63,C
104528,Female,West Campus,CNET,discontinuous,2017,2021,2021,77.04,51,58,School C,2.11,2.18,63,78,63,52,C
104529,Male,North Campus,CS,discontinuous,2018,2021,2021,97.69,90,100,School C,2.27,1.95,74,75,74,54,C
104530,Male,West Campus,IT,discontinuous,2021,2025,2027,74.44,63,68,School C,4.58,4,98,99,99,96,A
104531,Female,North Campus,CNET,regular,2018,2024,2023,72.46,77,99,School B,3.39,3.09,43,69,43,68,B
104532,Female,North Campus,CS,discontinuous,2017,2022,2023,89.8,100,84,School C,3.93,3.68,98,94,99,83,B
104533,Male,North Campus,CS,graduate,2017,2021,2021,87.79,57,92,School B,4.1,3.91,72,83,72,88,A
104534,Male,North Campus,CS,regular,2016,2019,2019,81.43,80,86,School A,3.07,3.13,87,59,87,65,B
104535,Male,Main Campus,CS,discontinuous,2018,2022,2024,75.15,76,98,School C,4.34,4,91,72,91,92,A
104536,Female,Main Campus,CS,regular,2016,2021,2022,96.53,99,88,School B,3.72,3.65,87,68,87,76,B
104537,Male,West Campus,CS,discontinuous,2017,2023,2020,63.84,94,100,School A,4.57,4,98,95,98,92,A
104538,Male,West Campus,CS,discontinuous,,2021,2022,86.28,61,67,School A,2.64,2.22,91,90,91,64,C
104539,Female,Main Campus,IT,graduate,2021,2024,2025,82.89,62,76,School B,4.37,3.96,98,99,99,126,A
104540,Female,North Campus,IT,discontinuous,2021,2024,2025,95.2,89,83,School A,4.62,4,98,99,99,97,A
104541,Female,West Campus,CS,regular,2021,2024,2027,75.1,54,84,School C,2.43,2.45,82,45,82,53,C
104542,Female,West Campus,IT,regular,2016,2021,2022,73.8,100,93,School D,1.99,1.7,48,40,48,42,D
104543,Female,Main Campus,CS,discontinuous,2020,2025,2026,70.16,94,60,School C,1.72,1.5,41,37,41,37,D
104544,Male,West Campus,CNET,regular,2018,2022,2022,86.57,99,85,School C,2.59,2.49,43,35,43,51,C
104545,Male,North Campus,CNET,regular,2021,2027,2027,72.21,97,91,School D,2.51,2.82,35,57,35,48,C
104546,Female,North Campus,CNET,regular,2020,2026,2023,60.73,87,78,School D,2,1.51,35,45,35,43,C
104547,Female,Main Campus,CS,discontinuous,2018,2022,2023,97.38,75,88,School A,4.79,4,83,86,83,96,A
104548,Female,Main Campus,IT,regular,2018,2023,2021,93.98,51,99,School A,2.48,2.65,84,35,84,55,C
104549,Female,West Campus,IT,regular,2022,2025,2028,83.59,68,64,School B,3.27,3.57,49,58,49,71,B
104550,Female,North Campus,IT,discontinuous,2017,2020,2021,96.54,59,70,School B,2.42,2.85,63,61,63,45,C
104551,Male,West Campus,CNET,graduate,2017,2020,2020,65.95,87,74,School D,2.39,1.91,52,56,52,54,C
104552,Male,North Campus,CS,regular,2022,2027,2028,72.34,65,96,School A,3.32,2.97,51,75,51,,B
104553,Male,West Campus,CS,graduate,2019,2022,2024,97.52,90,92,School B,3.84,4,98,90,99,87,B
104554,Male,West Campus,IT,discontinuous,2022,2025,2025,94.44,90,61,School A,4.16,4,97,70,97,81,A
104555,Female,North Campus,CS,regular,2019,2024,2022,98.98,82,64,School A,3.95,4,98,90,99,86,B
104556,Male,North Campus,IT,regular,2021,2024,2026,66.54,63,57,School A,1.84,2,35,62,35,42,D
104557,Female,North Campus,CNET,regular,2022,2027,2026,81.92,72,96,School D,1.48,1.66,52,57,52,38,D
104558,Female,Main Campus,CNET,discontinuous,2022,2028,2025,88.06,53,64,School A,2.65,3.08,62,84,62,61,C
104559,Female,Main Campus,CS,graduate,2021,2024,2027,80.83,96,56,School D,3.87,4,95,65,95,78,B
104560,Male,Main Campus,CNET,graduate,2019,2025,2025,81.98,85,58,School A,3.37,3.59,65,89,65,74,B
104561,Female,West Campus,IT,discontinuous,2017,2023,2023,74.52,84,55,School D,3.95,3.74,54,74,54,81,B
104562,Male,West Campus,CNET,graduate,2020,2025,2023,76.71,72,83,School C,3.88,4,52,55,52,78,B
104563,Male,North Campus,CS,graduate,2017,2020,2022,84.81,69,55,School D,4.14,3.69,88,81,88,82,A
104564,Female,West Campus,IT,graduate,2021,2025,2024,99.37,86,66,School A,3.76,3.49,96,99,96,86,B
104565,Female,West Campus,CS,regular,2016,2021,2019,97.84,61,69,School C,2.44,2.84,63,67,63,45,C
104566,Female,North Campus,CNET,graduate,2022,2026,2026,82.55,64,52,School A,1.19,0.95,35,35,35,38,D
104567,Male,West Campus,IT,graduate,2015,2019,2018,97.84,57,62,School A,4.13,3.85,85,74,85,82,A
104568,Female,Main Campus,CS,graduate,2020,2026,2025,78.79,72,99,School B,2.23,1.87,74,81,74,60,C
104569,Male,North Campus,CS,discontinuous,2020,2024,2025,80.61,99,78,School C,3.38,3.74,64,91,64,73,B
104570,Female,West Campus,CS,graduate,2018,2021,2022,74.85,81,74,School D,4.38,4,98,72,99,92,A
104571,Female,North Campus,IT,graduate,2018,2024,2021,92.2,75,56,School B,2.36,2.53,81,35,81,53,C
104572,Male,North Campus,CNET,graduate,2019,2024,2022,68.73,99,85,School B,4.75,4,84,99,84,92,A
104573,Male,Main Campus,IT,graduate,2016,2022,2021,64,73,87,School A,2.15,2.41,82,57,82,62,C
104574,Male,West Campus,IT,graduate,2018,2022,2021,74.85,77,99,School C,4.63,4,72,99,72,100,A
104575,Male,Main Campus,IT,discontinuous,2021,2024,2026,87,59,84,School D,1.2,1.01,55,46,55,44,D
104576,Male,Main Campus,CS,graduate,2017,2022,2021,74.13,85,81,School D,4.51,4,95,99,95,92,A
104577,Male,West Campus,IT,regular,2019,2025,2023,60.87,72,67,School C,2.49,2.2,49,35,49,48,C
104578,Female,West Campus,IT,graduate,2019,2025,2025,92.05,62,54,School A,2.52,3,63,58,63,49,C
104579,Female,West Campus,CS,graduate,2017,2020,2020,74.59,51,67,School D,3.36,3.51,87,61,87,67,B
104580,Male,North Campus,IT,graduate,2021,2025,2027,78.88,52,82,School C,2.58,3.01,78,35,78,51,C
104581,Female,West Campus,CNET,graduate,2022,2025,2027,96.29,59,89,School A,2.24,2.04,76,69,76,58,C
104582,Male,Main Campus,CS,graduate,2015,2020,2021,64.03,59,58,School C,2.36,2.64,54,52,54,64,C
104583,Female,Main Campus,IT,discontinuous,2018,2021,2021,63.39,67,79,School A,4.32,4,98,83,99,96,A
104584,Female,West Campus,CS,discontinuous,2015,2019,2020,96.7,71,87,School B,2.69,2.88,60,53,60,47,C
104585,Male,West Campus,CS,discontinuous,2020,2023,2025,92.6,61,94,School C,4.72,4,86,95,86,96,A
104586,Male,Main Campus,CNET,discontinuous,2015,2021,2021,63.85,65,87,School B,3.8,3.69,94,69,94,81,B
104587,Male,West Campus,CS,regular,2016,2022,2019,85.6,99,59,,2.18,1.81,35,77,35,50,C
104588,Female,West Campus,CNET,graduate,2022,2027,2027,65.76,100,78,School D,4.32,4,98,92,99,100,A
104589,Male,West Campus,CS,discontinuous,2020,2026,2023,81.47,53,62,School A,4.19,4,50,99,50,77,A
104590,Female,West Campus,CNET,regular,2019,2024,2024,95.49,82,95,School A,1.81,1.89,62,65,62,42,D
104591,Male,North Campus,CS,regular,2021,2024,2025,61.25,99,58,School D,1.36,1.07,35,35,35,37,D
104592,Female,North Campus,CNET,graduate,2021,2024,2025,88.28,64,65,School B,2.43,2.43,43,35,43,46,C
104593,Female,West Campus,IT,graduate,2017,2021,2021,79.47,52,69,School B,2.26,2.07,43,35,43,50,C
104594,Male,West Campus,CNET,graduate,2019,2024,2023,77.17,96,63,School B,4.6,4,97,86,97,93,A
104595,Female,West Campus,CNET,regular,2020,2025,2023,73,64,79,School C,4.06,4,65,86,65,83,A
104596,Female,West Campus,IT,discontinuous,2015,2020,2020,95.07,65,64,School B,4.52,4,98,99,99,97,A
104597,Male,North Campus,IT,graduate,2020,2026,2023,95.22,82,67,School B,4.74,4,98,99,99,,A
104598,Female,West Campus,CS,graduate,2021,2026,2027,68.5,84,62,School C,3.96,3.87,63,60,63,83,B
104599,Male,North Campus,CS,regular,2020,2024,2026,79.47,82,92,School A,,3.54,90,72,90,85,B
104600,Male,North Campus,IT,discontinuous,2021,2026,2024,70.08,75,92,School C,3.37,3.07,87,93,87,67,B
104601,Male,West Campus,CNET,graduate,2022,2025,2027,64.06,80,75,School B,0.5,0.78,50,81,50,64,E
104602,Male,North Campus,IT,graduate,2016,2019,2019,65.7,89,65,School B,4.77,4,98,77,99,103,A
104603,Female,Main Campus,CNET,regular,2020,2024,2023,79.35,67,85,School D,2.35,2.22,78,44,78,49,C
104604,Female,Main Campus,CNET,graduate,2022,2026,2025,93.91,71,91,School C,2.36,2.61,44,56,44,57,C
104605,Female,North Campus,CS,discontinuous,2018,2022,2024,78.69,65,52,School B,4.03,4,88,99,88,79,A
104606,Male,West Campus,CNET,discontinuous,2016,2020,2020,66.68,83,52,School C,4.56,4,87,78,87,96,A
104607,Female,North Campus,IT,graduate,2016,2022,2021,78.59,100,68,School A,2.34,2.02,75,37,75,49,C
104608,Female,West Campus,CS,,2017,2020,2021,96.65,100,72,School A,4.19,4,73,78,73,80,A
104609,Male,West Campus,IT,graduate,2016,2021,2020,77.5,51,57,School D,4.45,4,98,70,99,,
104610,Male,Main Campus,CNET,discontinuous,2018,2023,2021,65.11,76,86,School C,3.84,3.68,68,75,68,80,B
104611,Female,North Campus,CNET,graduate,2021,2027,2025,97.34,56,57,School A,4.73,4,96,99,96,90,A
104612,Male,West Campus,CNET,discontinuous,2017,2020,2022,92.38,59,74,School D,3.7,3.69,86,99,86,78,B
104613,Male,North Campus,CNET,discontinuous,2020,2023,2024,78.97,77,82,School B,2.18,1.79,53,90,53,63,C
104614,Male,West Campus,CS,graduate,2019,2022,2023,86.75,100,58,School A,4.6,4,73,99,73,96,A
104615,Male,Main Campus,CS,regular,2015,2020,2020,78.27,60,52,School A,3.78,3.6,83,67,83,86,B
104616,Female,North Campus,IT,graduate,2016,2021,2021,68.35,58,89,School A,4.19,4,62,59,62,88,A
104617,Male,North Campus,IT,graduate,2017,2023,2020,64.66,96,77,School D,4.53,4,77,71,77,91,A
104618,Male,Main Campus,CS,regular,2017,2022,2022,87.39,61,51,School C,4.6,4,98,99,99,100,A
104619,Male,Main Campus,IT,graduate,2018,2022,2023,74.46,77,61,School A,2.14,2.5,61,53,61,56,C
104620,Male,Main Campus,IT,discontinuous,2021,2024,2026,67.32,73,59,School D,2.26,2.62,77,41,77,54,C
104621,Male,West Campus,CNET,graduate,2019,2022,2022,83.02,78,82,School B,3.37,3.63,55,49,55,67,B
104622,Male,North Campus,CNET,discontinuous,2019,2025,2025,99.31,63,92,School A,2.49,2.14,55,65,55,59,C
104623,Male,North Campus,IT,graduate,2016,2021,2022,98.12,94,93,School B,4.09,4,98,71,99,80,A
104624,Male,Main Campus,CS,regular,2018,2023,2022,85.65,65,52,School B,4.43,4,94,72,94,91,A
104625,Female,Main Campus,CS,regular,2019,2023,2023,96.98,56,87,School B,1.65,1.83,35,35,35,39,D
104626,Male,West Campus,CNET,regular,2021,2027,2026,73.54,83,80,School A,3.85,3.68,98,95,99,89,B
104627,Female,West Campus,CS,discontinuous,2021,2025,2027,99,77,58,School A,4.59,4,98,71,99,95,A
104628,Male,West Campus,CS,graduate,2019,2023,2023,87.24,89,51,School D,1.61,1.76,58,37,58,42,D
